92,67,^,89343
126,74,^,10000000000
111,94,<,66283
129,137,>,52242
64,21,>,66267
139,69,^,67340
83,52,v,10000000000
136,63,^,10000000000
98,107,<,10000000000
134,72,<,10000000000
64,74,<,10000000000
43,61,>,42172
126,83,>,70327
7,40,v,10000000000
112,95,>,66281
68,36,v,10000000000
25,139,v,11044
95,80,>,70305
137,75,<,68332
113,83,^,65296
9,94,<,10000000000
94,78,v,10000000000
74,17,<,64279
100,55,>,10000000000
88,66,>,10000000000
86,39,v,10000000000
49,52,<,10000000000
74,57,v,10000000000
10,20,^,10000000000
20,101,^,15095
86,96,v,10000000000
131,80,v,67331
27,133,>,20084
123,131,^,59266
51,118,<,22099
121,119,<,68308
83,23,<,74314
54,45,<,10000000000
121,52,>,82397
27,47,>,52238
33,24,^,47219
72,25,^,10000000000
25,58,>,10000000000
123,24,>,10000000000
137,124,>,54263
43,85,<,36156
137,7,>,100480
10,85,>,10000000000
120,63,>,78361
124,108,<,10000000000
74,65,v,10000000000
49,124,<,22103
63,51,v,59254
73,129,^,43198
114,91,v,69297
106,89,v,10000000000
118,41,^,87429
122,76,v,10000000000
59,16,^,10000000000
43,133,v,17092
106,58,<,10000000000
120,26,^,10000000000
7,71,v,23114
42,51,^,45203
90,104,>,10000000000
88,7,^,73349
15,128,v,5027
101,74,<,10000000000
41,8,v,55259
71,115,<,46214
22,51,^,41181
117,76,<,10000000000
51,28,>,62265
120,61,<,10000000000
131,44,>,70365
77,69,^,75306
68,71,<,74311
33,54,>,36165
24,113,v,13063
81,81,v,59270
16,7,>,58253
4,18,>,10000000000
104,99,>,10000000000
117,54,>,84403
7,56,>,28133
95,107,<,52230
88,130,<,10000000000
81,18,v,71307
41,82,>,38161
8,31,<,10000000000
43,33,^,55252
121,129,<,56266
7,49,<,28140
136,98,^,10000000000
129,69,<,68338
27,68,>,10000000000
113,121,>,40198
102,62,<,10000000000
129,93,v,65306
80,102,<,10000000000
122,137,<,10000000000
44,54,<,10000000000
66,112,v,10000000000
135,115,^,57274
61,92,v,10000000000
126,30,<,10000000000
22,87,^,10000000000
137,48,<,10000000000
92,13,v,10000000000
62,125,v,35145
30,35,^,53233
2,45,^,31147
39,100,<,10000000000
117,75,>,70348
52,15,<,64297
36,105,v,10000000000
102,2,^,10000000000
86,135,v,29141
4,29,^,10000000000
59,136,<,10000000000
10,116,>,10000000000
113,123,^,43208
118,50,<,10000000000
13,101,>,12058
72,101,<,10000000000
7,125,>,6024
76,76,<,10000000000
39,32,^,10000000000
117,111,>,66284
55,24,^,69279
49,22,v,61263
73,27,>,62276
53,135,^,21100
18,124,>,10000000000
92,97,^,61263
110,101,^,63289
72,129,<,10000000000
60,13,v,65301
14,121,>,4031
95,12,v,10000000000
93,21,^,85346
6,37,^,10000000000
72,56,<,10000000000
39,14,>,10000000000
106,37,^,93369
107,125,>,38184
113,128,<,44209
127,31,<,94470
5,113,<,8046
92,84,>,10000000000
88,110,>,10000000000
58,9,v,65295
138,116,>,10000000000
72,16,>,10000000000
9,30,^,10000000000
120,35,v,97383
112,53,>,10000000000
98,62,^,10000000000
42,9,<,10000000000
116,89,^,71301
36,72,<,10000000000
10,96,<,10000000000
62,107,v,10000000000
113,127,v,43208
34,111,>,10000000000
49,31,v,63276
92,86,v,10000000000
34,114,v,10000000000
17,112,v,7043
26,128,^,10000000000
25,87,^,23120
118,84,^,10000000000
117,136,<,48229
76,111,<,44211
3,33,v,31160
40,44,>,10000000000
42,113,<,20103
27,31,v,43214
88,64,^,10000000000
91,36,v,73311
3,72,<,10000000000
137,90,^,10000000000
100,91,^,10000000000
132,24,>,10000000000
46,55,<,48211
99,51,^,87402
63,18,^,67289
48,68,^,10000000000
50,105,^,10000000000
91,86,>,90367
48,58,>,10000000000
52,102,^,10000000000
120,69,>,10000000000
100,90,>,10000000000
97,1,v,93378
94,1,>,72345
101,9,v,97394
126,73,>,70337
81,54,>,72291
17,47,>,34160
12,48,^,10000000000
94,34,v,10000000000
2,71,>,30137
91,82,>,10000000000
110,36,<,10000000000
103,110,<,10000000000
61,51,^,57252
127,85,<,68324
43,33,<,54252
86,104,>,10000000000
112,112,>,10000000000
109,87,^,59280
31,116,v,15063
136,85,^,10000000000
97,130,v,10000000000
24,115,>,10000000000
98,136,^,10000000000
123,123,>,68302
23,127,<,16058
107,127,^,35178
65,128,<,10000000000
26,21,v,10000000000
133,3,v,101480
86,40,>,10000000000
55,56,<,54235
26,23,<,10000000000
136,37,<,10000000000
10,34,>,10000000000
103,76,^,71325
100,15,>,106419
135,100,>,10000000000
108,17,<,108503
64,137,>,10000000000
39,56,^,43181
126,102,^,10000000000
104,28,^,10000000000
44,130,<,10000000000
127,20,v,95463
24,88,<,10000000000
127,2,>,100479
118,80,v,10000000000
70,137,v,25117
26,48,^,10000000000
46,88,<,10000000000
16,23,<,40191
60,28,>,10000000000
139,122,v,57267
70,90,v,10000000000
79,2,<,10000000000
27,22,>,44211
53,117,<,24102
83,47,v,69282
128,73,^,69337
106,48,>,10000000000
102,16,^,10000000000
63,40,v,10000000000
81,112,>,10000000000
124,98,v,10000000000
77,94,^,49237
108,121,<,40195
5,117,<,8046
117,29,>,92370
47,87,>,38166
89,21,>,76322
124,128,^,10000000000
102,25,^,10000000000
15,134,^,5027
19,53,^,33164
63,55,>,62258
139,9,v,99476
22,54,v,10000000000
101,79,>,72316
119,90,<,70321
90,17,v,10000000000
100,132,<,10000000000
23,105,<,14088
80,136,v,10000000000
74,80,>,10000000000
75,82,>,60265
102,104,^,10000000000
88,75,>,10000000000
132,70,>,10000000000
7,90,>,10000000000
61,48,<,60243
14,139,^,10000000000
88,86,v,10000000000
63,124,<,34143
90,22,<,10000000000
66,19,>,10000000000
118,11,v,99479
19,55,v,33166
38,122,>,10000000000
75,113,<,40208
16,128,^,10000000000
66,97,>,62269
24,46,<,10000000000
89,113,^,49234
21,76,v,23115
65,109,>,54250
87,120,v,10000000000
58,26,^,10000000000
35,61,<,30148
132,26,v,10000000000
21,90,>,24121
26,87,^,25121
63,82,^,73301
124,107,^,75307
100,126,>,10000000000
93,29,v,71306
11,41,^,41180
13,16,v,41195
27,128,^,15061
22,135,v,13047
79,73,<,88344
30,84,<,10000000000
126,22,^,10000000000
30,129,v,10000000000
123,99,^,69306
117,132,^,59273
71,121,v,51220
41,66,<,10000000000
55,4,^,10000000000
129,37,<,78402
35,53,<,36172
111,96,v,10000000000
15,30,>,10000000000
68,109,v,53247
115,73,<,72352
69,40,v,63261
44,86,<,10000000000
44,30,>,10000000000
5,61,<,26126
85,64,>,10000000000
137,127,^,53260
91,34,>,74311
33,33,^,47218
126,111,v,10000000000
42,73,<,10000000000
138,98,>,10000000000
114,26,>,10000000000
23,22,^,10000000000
134,41,^,77395
57,49,v,53230
86,62,^,10000000000
133,34,v,81405
30,89,^,10000000000
93,113,>,50222
75,16,>,10000000000
52,78,v,10000000000
17,42,v,10000000000
81,40,v,75313
112,40,^,10000000000
5,36,>,32161
25,15,<,52236
37,65,^,41170
61,104,v,10000000000
10,90,^,10000000000
129,71,v,67336
120,40,<,10000000000
14,12,<,10000000000
116,45,<,10000000000
96,34,>,10000000000
109,11,<,100400
133,15,<,96464
38,16,<,10000000000
3,73,^,27128
32,109,>,18067
123,72,>,10000000000
1,6,>,10000000000
18,39,v,47223
136,44,^,10000000000
4,14,<,10000000000
76,58,v,10000000000
104,65,^,91421
67,50,>,10000000000
10,86,v,10000000000
62,56,^,10000000000
24,86,<,10000000000
25,105,<,12062
116,23,v,10000000000
13,48,>,32153
83,139,>,26134
53,18,^,67301
94,118,v,10000000000
19,54,<,34165
95,57,v,105384
24,83,>,24119
9,20,v,10000000000
20,16,v,10000000000
115,139,v,43214
13,104,^,10000000000
119,44,v,75377
26,86,^,10000000000
4,1,v,59271
28,15,^,51239
97,137,^,35166
36,126,<,10000000000
43,97,^,37168
53,103,>,50200
138,77,>,10000000000
133,97,>,66310
59,121,v,35132
33,83,v,27128
121,15,<,98476
72,48,^,10000000000
67,104,^,57261
72,38,<,10000000000
124,63,<,70349
76,37,<,10000000000
60,72,>,10000000000
87,107,v,51242
81,22,<,10000000000
85,117,>,44214
75,58,>,10000000000
53,22,v,67273
96,2,<,10000000000
2,114,>,10000000000
113,1,v,101494
20,28,<,10000000000
21,120,<,10000000000
57,23,<,66292
127,89,>,66312
135,20,^,10000000000
35,2,^,10000000000
50,56,^,10000000000
123,42,v,77383
55,132,^,19095
131,25,<,96464
7,18,<,40187
80,94,v,10000000000
93,60,<,90351
63,60,<,10000000000
8,29,v,33169
139,108,^,59285
129,38,>,10000000000
79,19,v,69294
29,10,^,53245
2,14,>,10000000000
88,33,<,10000000000
94,40,v,10000000000
126,102,>,10000000000
114,118,^,10000000000
109,52,<,10000000000
62,137,v,10000000000
55,93,>,44184
111,117,>,38192
3,16,v,10000000000
129,113,>,66298
22,112,>,10000000000
94,50,>,10000000000
45,45,v,39186
72,51,>,10000000000
76,6,v,10000000000
52,26,>,10000000000
95,58,<,10000000000
21,109,>,8050
88,50,>,10000000000
104,74,>,10000000000
5,8,<,58237
3,27,<,34178
90,113,<,48233
56,50,>,10000000000
3,79,^,33138
66,2,^,10000000000
98,24,v,10000000000
55,37,>,46212
26,46,v,10000000000
31,95,>,26126
65,122,<,10000000000
17,132,^,10000000000
8,14,>,10000000000
58,111,v,63255
25,3,>,56260
115,1,v,101492
118,32,^,10000000000
104,110,v,10000000000
101,35,v,81336
138,81,^,67329
45,20,v,57247
131,30,>,100487
29,52,>,40183
114,40,^,10000000000
75,90,^,51243
122,133,<,60273
30,61,>,34157
121,134,>,10000000000
30,86,^,10000000000
29,58,>,34159
4,23,>,36179
48,108,>,10000000000
124,64,<,10000000000
132,136,<,10000000000
42,60,<,10000000000
139,112,v,61281
24,10,>,10000000000
137,64,<,68343
43,8,v,55267
128,27,>,10000000000
32,59,>,32153
137,44,^,73375
60,114,^,10000000000
76,96,v,10000000000
86,29,^,71299
10,78,^,10000000000
9,36,<,10000000000
133,59,^,71352
9,63,<,42184
11,50,>,34157
17,76,>,10000000000
11,112,v,7041
94,113,>,50221
118,30,v,10000000000
43,5,<,56264
10,72,>,10000000000
81,122,v,37177
40,139,<,16069
54,49,<,54227
52,137,<,20103
94,76,>,10000000000
41,105,<,36154
37,136,^,15063
6,115,v,10000000000
1,58,v,29133
95,90,^,10000000000
112,55,>,90409
30,59,<,10000000000
36,139,v,10000000000
106,38,^,10000000000
135,24,>,10000000000
104,136,>,10000000000
18,100,^,10000000000
37,28,<,10000000000
105,48,>,90403
137,94,^,67325
22,118,^,10000000000
92,98,^,10000000000
139,21,<,88428
26,99,v,27125
54,27,>,68291
65,60,<,60251
62,28,<,10000000000
68,96,^,10000000000
127,4,<,100477
4,78,>,10000000000
138,135,v,10000000000
43,92,<,36163
34,43,>,52231
92,52,^,10000000000
104,19,<,10000000000
41,71,>,38160
104,66,>,10000000000
119,94,^,75329
90,107,^,10000000000
60,47,>,10000000000
38,13,^,10000000000
124,75,>,10000000000
89,62,v,83325
119,61,^,77364
94,74,<,10000000000
62,100,^,10000000000
37,134,^,15065
89,137,^,31146
56,33,v,10000000000
38,70,v,10000000000
20,95,>,14081
17,89,<,14090
26,79,>,10000000000
46,25,v,10000000000
36,66,<,10000000000
10,44,v,10000000000
71,38,>,62257
101,98,<,10000000000
20,33,^,43209
106,132,^,10000000000
82,55,>,10000000000
57,19,^,65296
26,34,v,10000000000
138,51,v,73375
34,65,>,10000000000
14,21,<,10000000000
60,21,^,10000000000
46,102,<,10000000000
94,45,<,84337
94,28,^,10000000000
93,139,v,33160
101,110,^,67285
24,132,>,10000000000
53,16,^,10000000000
123,132,v,10000000000
21,85,v,25126
23,38,v,45217
3,22,v,35177
114,92,>,10000000000
2,95,^,11067
54,107,<,10000000000
70,126,>,10000000000
137,34,v,10000000000
95,88,<,68295
10,49,<,10000000000
71,15,v,65278
106,65,<,10000000000
106,83,>,64289
104,3,^,10000000000
11,93,^,11072
61,71,^,73308
64,32,v,10000000000
86,37,^,79305
86,32,v,10000000000
91,103,^,57254
44,108,v,10000000000
53,59,^,65272
126,1,>,102481
123,85,v,67320
58,126,>,10000000000
5,40,<,38169
47,25,^,59252
105,16,>,102405
112,80,>,10000000000
31,113,v,15060
73,99,<,48228
104,91,<,10000000000
134,87,<,68317
69,133,>,26118
70,79,<,64279
106,122,v,10000000000
101,6,<,98391
125,27,<,96476
47,107,<,20102
10,102,<,10000000000
94,98,<,10000000000
93,34,>,78331
123,103,v,69310
33,16,v,10000000000
103,25,<,82344
30,97,>,28131
67,129,^,37156
92,66,v,10000000000
16,124,>,10000000000
103,53,^,85392
53,9,v,63290
6,87,^,21095
97,66,v,91349
118,17,>,10000000000
130,36,>,10000000000
43,90,>,36161
24,89,<,24117
62,113,<,10000000000
54,72,<,10000000000
69,8,<,64305
113,133,>,44214
116,65,>,10000000000
25,75,>,26124
35,7,v,55254
110,25,<,10000000000
97,23,^,83340
64,139,>,26123
55,115,>,28114
47,86,>,40167
42,87,v,10000000000
4,30,<,10000000000
97,136,>,34169
99,40,^,81327
92,128,>,10000000000
52,3,>,10000000000
62,41,v,59247
54,65,^,10000000000
114,135,v,47225
114,108,>,10000000000
1,32,<,30159
24,81,^,25117
19,137,>,8036
10,93,v,13071
17,124,v,10000000000
53,86,>,50199
116,31,^,93373
130,62,<,10000000000
133,51,<,72360
45,20,^,55247
48,44,v,10000000000
39,135,<,16066
115,107,<,62274
37,81,<,30138
42,102,<,10000000000
19,20,v,41197
43,45,<,40184
122,28,v,10000000000
69,77,v,69294
87,84,>,94367
89,112,^,10000000000
26,38,^,10000000000
66,46,>,10000000000
82,95,v,53241
127,14,>,10000000000
52,137,>,22103
127,66,<,70345
80,15,^,65287
24,56,<,10000000000
39,73,<,38164
106,68,v,10000000000
131,64,^,69345
99,2,<,10000000000
44,119,<,10000000000
79,80,<,10000000000
104,13,<,10000000000
26,81,<,26119
68,84,v,10000000000
36,32,>,10000000000
110,24,v,10000000000
111,112,^,10000000000
138,66,^,10000000000
5,73,v,25126
53,99,<,32140
138,43,>,74377
92,121,^,37183
65,61,>,58250
125,99,^,67304
45,71,v,35156
40,35,v,10000000000
57,90,v,47189
8,96,>,10000000000
38,133,^,17067
96,60,^,10000000000
55,135,v,17098
33,113,v,39162
12,19,>,42193
5,84,v,10000000000
41,33,v,47210
19,120,<,10045
83,104,<,10000000000
108,70,^,10000000000
8,46,^,10000000000
114,120,<,10000000000
132,8,>,10000000000
122,1,^,101485
125,32,v,95473
12,10,<,10000000000
24,57,<,10000000000
127,48,^,73367
64,20,v,10000000000
32,49,<,38179
64,107,<,10000000000
133,50,>,10000000000
137,29,v,99474
64,43,<,10000000000
117,63,>,78368
70,64,v,10000000000
90,25,<,10000000000
100,2,<,10000000000
60,115,^,59245
27,130,>,10000000000
23,126,^,10000000000
3,122,^,9027
60,51,^,10000000000
56,7,>,62291
24,26,>,10000000000
115,71,>,72354
110,105,^,61263
48,82,^,10000000000
52,135,<,10000000000
95,30,^,10000000000
76,104,^,10000000000
71,81,<,58264
82,92,<,10000000000
3,39,>,36166
118,51,<,10000000000
94,134,v,10000000000
124,59,<,70357
99,107,^,71294
72,31,v,10000000000
119,105,<,72296
11,39,v,47194
67,77,<,70292
53,19,v,67300
23,23,<,42202
75,23,>,62274
134,42,<,10000000000
134,1,^,101493
3,24,>,10000000000
120,2,v,10000000000
93,38,<,10000000000
9,71,v,23112
5,104,>,10055
113,86,>,10000000000
37,70,v,10000000000
92,77,^,83341
78,49,>,10000000000
95,78,>,70307
8,138,<,10000000000
130,106,v,10000000000
108,78,<,10000000000
123,69,^,71348
111,131,v,37190
82,130,v,10000000000
134,137,<,10000000000
48,1,^,61277
9,53,<,34166
40,130,^,10000000000
36,121,^,10000000000
77,121,<,48210
30,19,>,50229
137,120,>,58271
102,20,>,10000000000
50,131,<,18083
107,90,>,62281
137,67,<,68340
39,96,<,38173
134,127,<,56263
124,132,^,10000000000
94,130,<,10000000000
120,46,^,10000000000
40,38,v,10000000000
37,134,v,15079
1,96,<,12067
111,37,>,86352
118,95,v,75331
5,107,<,8052
90,80,^,10000000000
30,86,>,10000000000
16,100,<,10000000000
29,13,<,52242
132,88,^,10000000000
132,114,>,10000000000
107,5,^,97392
86,137,<,10000000000
125,55,>,72360
40,95,^,39175
88,2,v,10000000000
59,83,>,78326
22,58,v,10000000000
2,136,<,10000000000
93,122,v,37181
46,103,v,10000000000
68,56,>,10000000000
42,2,>,10000000000
72,41,^,65267
38,135,^,10000000000
56,88,>,10000000000
82,111,<,48221
74,89,>,10000000000
138,75,v,67333
5,53,^,25134
1,89,v,23106
119,7,>,102486
133,85,v,67318
63,18,<,66289
89,123,v,37184
37,123,<,16076
137,37,>,80406
67,14,v,10000000000
130,41,v,77391
137,86,^,67321
44,7,<,10000000000
58,81,^,77321
121,56,v,85409
109,116,v,10000000000
27,137,^,15060
77,55,>,72288
119,117,v,69288
29,67,>,28140
7,87,v,21094
60,9,>,10000000000
29,90,v,23119
74,98,>,10000000000
116,73,v,10000000000
34,35,v,49221
104,98,<,10000000000
71,6,v,10000000000
136,9,>,98477
21,85,<,24126
40,129,>,10000000000
138,30,>,10000000000
93,114,<,10000000000
77,112,^,10000000000
34,95,>,10000000000
95,25,v,81336
85,7,^,73352
1,92,<,22103
72,76,>,10000000000
112,80,<,10000000000
131,89,>,68316
31,15,^,47226
62,118,>,10000000000
6,9,<,10000000000
20,115,^,10000000000
76,80,<,10000000000
23,5,^,53248
40,105,<,36153
115,69,^,71356
37,121,>,20082
74,71,v,77323
68,81,>,64277
64,37,^,10000000000
41,45,v,39182
96,68,>,10000000000
40,2,>,10000000000
59,75,v,77322
72,96,^,10000000000
106,49,<,10000000000
139,71,>,68338
59,35,>,48218
131,55,v,71354
51,58,<,10000000000
34,29,v,10000000000
61,67,v,55236
64,45,>,10000000000
13,27,^,41192
110,131,>,40191
75,97,v,51244
66,117,>,10000000000
70,107,v,10000000000
62,108,v,10000000000
26,4,^,10000000000
47,8,v,65291
119,51,<,80394
81,133,v,33170
76,93,^,51239
99,98,<,10000000000
107,29,v,83348
40,54,>,10000000000
63,18,>,66289
25,21,v,41202
117,5,>,100486
131,126,v,10000000000
62,120,^,10000000000
59,6,>,64295
74,112,v,10000000000
95,9,^,87360
134,64,<,10000000000
121,133,>,62274
108,58,>,10000000000
5,118,>,8045
49,85,v,41170
53,70,<,78321
9,67,^,25120
46,32,>,10000000000
81,56,>,72293
78,23,v,10000000000
104,134,v,10000000000
130,99,^,63299
82,13,v,10000000000
29,110,v,10000000000
27,33,v,45216
107,116,^,10000000000
34,69,v,25133
50,53,<,10000000000
5,86,^,21097
84,34,<,10000000000
94,4,>,10000000000
82,139,>,26133
80,98,<,10000000000
136,138,^,10000000000
138,111,>,10000000000
101,60,<,10000000000
38,90,v,10000000000
86,126,v,10000000000
111,110,>,64271
42,12,v,10000000000
81,116,>,44209
80,22,<,10000000000
45,44,v,41187
31,56,<,32157
42,127,^,15077
80,96,<,10000000000
12,1,^,59263
91,138,>,32151
105,123,v,37180
131,133,v,55252
48,104,>,10000000000
113,80,<,10000000000
26,91,>,24115
13,18,>,40193
6,132,v,10000000000
107,48,v,95425
66,20,^,10000000000
10,43,<,42177
38,88,<,10000000000
126,51,>,10000000000
34,107,<,34145
105,69,v,91426
98,99,>,62269
33,100,>,32141
105,130,^,33173
70,103,^,10000000000
119,138,<,10000000000
80,27,v,10000000000
7,18,^,39187
34,139,v,15061
37,5,v,55258
50,114,^,10000000000
68,128,>,10000000000
110,30,v,10000000000
35,38,<,50225
129,16,>,94459
84,123,>,10000000000
78,25,v,65283
110,88,^,10000000000
22,15,v,51233
39,18,>,10000000000
99,52,v,87403
28,62,v,10000000000
58,103,<,10000000000
127,58,v,73355
18,94,>,10000000000
89,76,<,84343
119,63,v,77362
84,36,^,10000000000
7,2,v,10000000000
131,102,>,62295
93,45,<,84338
111,21,^,105496
133,126,<,56261
28,105,>,10000000000
85,70,v,10000000000
16,49,v,35163
57,124,<,10000000000
73,111,>,44212
133,131,v,55256
54,9,^,65291
125,85,v,67322
27,122,v,17067
71,70,>,10000000000
120,92,v,10000000000
34,75,^,31143
31,98,v,10000000000
9,17,<,42198
139,16,v,89433
60,56,<,10000000000
45,79,v,43176
11,43,>,40178
111,118,<,38191
109,123,>,38188
85,25,<,70298
21,68,^,39185
129,124,>,10000000000
117,136,^,49229
118,20,^,10000000000
18,131,<,10000000000
101,109,<,68286
49,45,<,44206
139,119,v,59274
29,24,>,46213
47,95,<,38170
118,87,^,10000000000
86,102,<,10000000000
18,136,<,10000000000
129,104,^,63295
139,42,>,76379
83,65,^,81308
61,89,>,76314
113,59,v,93428
106,100,<,10000000000
86,38,v,10000000000
45,62,>,10000000000
3,74,v,27129
134,89,v,67315
89,85,<,92374
93,87,<,66296
41,37,v,45210
49,98,<,10000000000
56,101,v,10000000000
77,19,>,64284
56,122,^,10000000000
128,139,^,51239
58,51,^,10000000000
110,57,^,93423
82,105,v,51239
101,98,^,10000000000
4,21,>,10000000000
102,17,v,109423
21,58,^,10000000000
29,47,<,40184
42,79,>,10000000000
112,65,^,81375
20,8,<,10000000000
33,95,<,28128
40,21,^,10000000000
11,135,v,5026
8,135,<,10000000000
78,137,>,10000000000
104,15,<,102403
122,122,>,10000000000
56,76,>,10000000000
33,22,v,49221
78,55,>,72289
115,54,<,94431
18,78,>,10000000000
116,11,v,99481
118,101,v,77307
69,99,<,58264
82,60,>,10000000000
30,53,>,10000000000
75,73,>,62276
17,90,v,15083
100,55,v,10000000000
61,60,^,10000000000
17,116,>,6039
12,43,v,10000000000
4,128,v,10000000000
56,27,>,68289
49,130,<,10000000000
133,139,v,51244
54,38,<,10000000000
17,31,^,43204
124,109,>,74303
120,85,v,10000000000
34,36,<,10000000000
68,90,<,10000000000
6,37,<,10000000000
117,53,<,82402
9,90,<,10000000000
138,75,<,68333
23,132,^,10000000000
56,58,<,10000000000
12,45,>,30149
98,116,<,10000000000
18,30,v,10000000000
114,128,>,10000000000
128,121,v,10000000000
106,113,>,10000000000
127,122,<,60271
47,86,^,39167
4,64,v,10000000000
64,105,^,65237
1,83,^,21112
23,104,^,13089
111,71,v,75338
47,67,^,37162
45,96,>,10000000000
114,17,>,10000000000
113,23,^,93372
18,47,^,10000000000
139,68,>,68341
70,36,v,10000000000
122,81,^,10000000000
68,94,v,10000000000
99,72,<,10000000000
96,51,v,101373
30,109,>,10000000000
123,78,<,70339
32,126,>,10000000000
117,101,>,76306
25,119,<,14060
65,113,<,58242
124,86,<,10000000000
37,125,v,17074
24,41,>,10000000000
71,52,>,66269
56,89,^,47191
12,38,>,10000000000
48,33,<,10000000000
15,8,v,10000000000
9,35,>,30164
121,31,v,97384
2,30,<,10000000000
123,9,>,100480
139,90,>,66319
50,91,^,45183
33,45,^,51234
76,98,v,10000000000
10,14,v,10000000000
124,132,<,10000000000
68,77,>,68293
67,10,<,64305
16,133,>,6029
119,64,v,10000000000
125,13,>,98470
20,73,<,22113
35,97,>,40180
111,35,v,85350
66,57,^,10000000000
69,117,^,47218
111,32,^,10000000000
78,56,<,10000000000
62,50,<,10000000000
74,39,<,62263
45,135,>,16072
12,92,v,10000000000
61,95,v,63276
71,3,>,66314
46,21,>,56247
109,38,^,10000000000
6,85,v,10000000000
123,94,^,65311
60,8,^,10000000000
52,131,>,10000000000
23,96,<,18105
10,113,<,6041
89,7,v,71348
96,56,v,10000000000
129,18,<,94457
14,111,^,7045
73,23,>,62272
70,121,<,10000000000
11,49,<,32156
128,116,<,10000000000
13,133,^,5022
96,4,<,10000000000
76,57,>,10000000000
15,87,<,14094
98,17,v,105415
32,53,<,10000000000
134,43,<,72369
113,32,^,10000000000
55,61,<,64264
41,124,>,10000000000
30,88,>,10000000000
118,29,^,10000000000
125,49,v,77382
67,33,<,58248
28,72,^,10000000000
2,34,v,10000000000
53,59,<,66272
95,2,<,70343
81,79,>,82340
71,30,^,59259
48,87,v,10000000000
19,121,v,9044
7,46,v,10000000000
108,6,>,10000000000
25,16,^,10000000000
70,64,<,10000000000
117,122,<,10000000000
136,3,>,102485
13,121,>,4030
27,112,>,12059
83,110,>,10000000000
31,36,v,10000000000
117,13,<,100482
68,29,v,10000000000
108,77,^,67311
18,97,v,11075
117,69,v,75358
22,115,v,13057
7,18,v,41187
109,21,>,94374
138,17,>,10000000000
16,46,^,10000000000
57,124,^,10000000000
109,99,v,59280
115,18,v,103489
94,60,^,10000000000
3,51,v,27138
62,24,^,10000000000
90,26,v,10000000000
3,59,v,29134
134,37,>,10000000000
60,14,<,10000000000
17,33,>,42206
70,3,>,10000000000
5,20,^,37183
37,9,<,54254
41,137,^,15066
84,92,^,10000000000
10,137,<,8015
112,43,<,92415
124,98,^,10000000000
102,69,<,92429
65,8,v,63301
114,35,v,10000000000
125,130,v,10000000000
76,69,<,10000000000
37,33,^,49222
15,123,>,4030
17,120,<,6035
12,61,>,10000000000
137,59,v,71352
116,18,^,10000000000
7,118,^,10000000000
35,15,v,49230
115,29,<,96380
112,25,>,92367
52,46,v,10000000000
22,10,<,10000000000
122,46,<,10000000000
133,72,<,66331
133,44,v,10000000000
84,15,>,68299
105,46,^,89405
130,122,^,10000000000
54,118,>,10000000000
116,28,^,10000000000
135,106,<,10000000000
1,38,>,30153
41,1,v,57266
32,73,v,10000000000
41,92,v,37161
65,17,v,63286
1,16,^,43199
38,48,<,10000000000
126,40,v,10000000000
7,20,<,10000000000
82,60,v,10000000000
61,82,<,74313
128,42,>,10000000000
15,42,v,10000000000
137,30,<,100475
61,134,v,10000000000
46,32,v,10000000000
5,136,>,10000000000
112,106,v,10000000000
31,108,^,17069
58,37,<,48215
49,36,>,10000000000
96,47,^,89347
72,93,>,10000000000
101,127,v,35172
111,61,v,89392
74,131,>,26121
25,132,<,20081
10,134,v,10000000000
25,81,^,25118
58,19,<,10000000000
114,36,<,10000000000
129,11,<,98468
18,11,v,10000000000
32,6,>,10000000000
2,54,<,10000000000
40,105,v,35153
97,131,v,33164
78,36,^,10000000000
112,90,v,10000000000
75,74,>,62275
14,20,v,10000000000
24,106,v,10000000000
30,16,v,10000000000
117,50,<,88439
110,82,v,10000000000
92,61,^,10000000000
10,28,<,10000000000
58,16,<,10000000000
114,99,<,10000000000
98,32,>,10000000000
136,71,^,10000000000
36,79,<,30135
95,22,v,10000000000
89,29,^,71302
110,99,>,60281
15,106,v,10000000000
93,123,>,36180
65,131,v,35152
129,87,v,67320
38,36,v,10000000000
53,100,<,10000000000
15,100,^,13075
68,129,<,10000000000
137,104,<,10000000000
94,108,>,10000000000
126,116,v,10000000000
66,23,^,10000000000
20,129,v,15055
26,92,<,10000000000
84,11,<,10000000000
66,86,^,10000000000
122,43,<,76381
37,41,^,53230
80,107,<,50245
40,125,v,10000000000
55,81,>,80328
78,7,^,67327
39,61,^,43176
31,131,<,18074
135,25,<,98472
75,102,>,10000000000
75,111,<,42210
60,139,<,22111
109,39,v,91364
36,35,^,10000000000
18,3,v,10000000000
80,88,>,10000000000
119,93,<,74328
39,14,v,10000000000
133,59,v,71352
6,28,<,10000000000
23,4,>,10000000000
87,115,<,38194
78,100,>,10000000000
22,90,<,10000000000
45,138,v,10000000000
2,102,>,10000000000
113,123,<,44208
16,21,<,40195
23,138,^,11043
116,9,<,100405
60,9,v,10000000000
124,71,v,71345
114,136,>,10000000000
106,82,v,10000000000
42,95,^,10000000000
9,7,<,56232
116,70,^,10000000000
104,12,^,10000000000
2,97,v,11065
43,117,>,16088
67,26,^,63269
110,30,>,10000000000
2,52,v,10000000000
128,39,^,10000000000
65,128,^,10000000000
96,35,>,78335
84,98,^,10000000000
68,92,<,10000000000
107,48,^,93425
83,4,<,76357
8,94,<,10000000000
